,log10_kcat_mean,log10_kcat_std,log10_kcat_max,log10_kcat_max_std
BIOTIN-CARBOXYL-RXN,0.2441857833243108,0.5896851485851572,0.8783858171008555,0.5253945387913344
4.2.99.18-RXN,-1.283096602192051,0.9929766550360748,0.7807692294148021,1.498969293105109
2.3.1.179-RXN,-1.5629155930003018,0.1450050881289084,-1.3585582462127817,0.06739594193722248
THIOSULFATE-DEHYDROGENASE-RXN,3.4296309367723214,0.5593606762100363,3.8169843219147297,0.4260899546459978
THIOSULFATE-DEHYDROGENASE-RXN_REV,3.6298354329238087,0.5957422222785839,4.163403019114232,0.18769514242883065
RXN-10658,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-16626,0.8797693825288257,0.8514902961302014,1.9408956476996588,0.24678010448871135
HOMOCYSMET-RXN,-0.9208187539523752,1.0,-0.920818753952375,1.0
HOMOCYSMET-RXN_REV,-0.9208187539523752,1.0,-0.920818753952375,1.0
FLAVONADPREDUCT-RXN,0.06861962168747804,1.5619537362840965,2.0078081519986384,0.4705032462714481
FLAVONADPREDUCT-RXN_REV,0.06861962168747804,1.5619537362840965,2.0860301936510997,0.4550706368090905
CYTOCHROME-C-PEROXIDASE-RXN,1.262347152038076,0.3287777509000119,1.5789591920306174,0.0693123812926224
RXN0-4401,1.8197753773814749,0.9644893061591092,2.617620764769043,0.871462318066749
RXN0-1132,1.6808167018217182,1.3279673471020668,2.544150711761378,0.18485770133831814
RXN-7253,0.9941018879526068,0.7414593785795299,2.3619729064744006,0.11876037090980544
RXN-9663,0.7061710535128839,1.057906526426093,1.8607359758420603,0.1798623795856532
XMPXAN-RXN,0.7507550120142498,1.339231320004147,2.8408830162217096,0.18808152202121853
R147-RXN,2.4149733479708178,0.0,2.414973347970818,4.440892098500626e-16
RXN-10655,0.8797693825288257,0.8514902961302014,1.987293075578403,0.14979413533066752
RXNQT-4174,1.2383977989501784,0.6343402499179103,2.0013659800779466,0.06670623668640886
2.7.1.157-RXN,0.3937694101027629,0.5493642952197759,1.1013433590945556,0.20569777311817267
RXN-15881,-0.4538369143484542,0.39848594480328015,-0.1396352219095216,0.13907579325277422
4-HYDROXY-2-KETOPIMELATE-LYSIS-RXN,1.992613302959672,0.7944022995585932,2.5561181792927745,0.003035440277652475
AMINOBUTDEHYDROG-RXN,0.1818059899460721,0.7046847352264097,0.5623357469683334,0.5931084893016572
RXN-9660,0.7061710535128839,1.057906526426093,1.8937875898335,0.14414349452846842
R125-RXN,0.4297522800024079,1.0,0.4297522800024081,1.0
R125-RXN_REV,0.4297522800024079,0.0,0.4297522800024081,1.1102230246251563e-16
4-HYDROXYPHENYLPYRUVATE-DIOXYGENASE-RXN,0.8325089127062363,0.0,0.8325089127062363,0.0
3.4.11.1-RXN,1.5574873214313492,1.3418312873942568,2.9666027036100804,0.028569459713214437
RXN0-2145,0.7061710535128839,1.057906526426093,1.863491143387768,0.16785569839383255
RXN-9657,0.7061710535128839,1.057906526426093,1.867424259432667,0.1626912458591617
RXN-9516,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-7719,1.6808167018217182,1.3279673471020668,2.637129433960551,0.14340189898872666
RXN-7719_REV,1.6808167018217182,1.3279673471020668,2.5511824020497436,0.18829387384635551
RXN-11480,0.8797693825288257,0.8514902961302014,1.9002444017840712,0.3087805554638193
RXN-16616,0.8797693825288257,0.8514902961302014,1.929260626382182,0.26967931176622856
RXN0-748,1.110589710299249,1.0,1.1105897102992492,1.0
RXN0-2141,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-9556,0.8797693825288257,0.8514902961302014,1.892535273369474,0.3143052306567927
1.8.4.14-RXN,0.9924885632077468,0.1536394724704913,1.075453878341812,0.12931296913193238
PROPIONATE--COA-LIGASE-RXN,1.0152597237521934,0.6347517991619296,1.8501938227174015,0.11444399438753908
PROTEIN-KINASE-RXN,-4.0088643834802165,0.21298436613614055,-3.876814076475808,0.16710791913747056
RXN-16630,0.8797693825288257,0.8514902961302014,1.9602397974317325,0.21079798457707324
BIOTINLIG-RXN,2.648332595130766,3.004879918644578,4.331065349571728,2.489520797785183
RXN-9531,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-8668,0.976445193552532,0.5587859613530047,1.5623275083698058,0.5311610433265423
RXN-10659,0.8797693825288257,0.8514902961302014,1.9408956476996584,0.2467801044887113
HOLO-ACP-SYNTH-RXN,-1.1691256579764362,1.093218649683225,0.3682765818223552,0.09649441944700113
RXN-11845,-3.0,1.0,-3.0,1.0
RXN0-1133,0.380211241711606,1.0,0.380211241711606,1.0
RXN-9527,-1.0969100130080565,1.0,-1.0969100130080565,1.0
1.1.1.136-RXN,0.5885517162182681,0.6017799819520232,0.8412993086381182,0.5461298391446368
RXN-16664,2.204119982655925,1.0,2.204119982655925,1.0
3-OXOACYL-ACP-REDUCT-RXN,0.8797693825288257,0.8514902961302014,1.9408956476996584,0.24678010448871135
RXN-9661,0.7061710535128839,1.057906526426093,1.8798564027567464,0.1657751406261369
RXN-13449,-0.09327574706115138,1.3334724429790779,1.4336878102268664,0.2342902389147997
RXN-9523,-1.0969100130080565,1.0,-1.0969100130080565,1.0
1.18.1.2-RXN,0.6938085640563443,1.5892697270743088,2.582304155559191,0.16483410910610635
1.18.1.2-RXN_REV,0.6938085640563443,1.5892697270743088,2.59071102039009,0.16108604045856842
6.3.5.6-RXN,0.1920052321376749,0.9344261286595632,0.9416261376394116,0.2006305696130674
RXN0-6563,-1.3929544130738705,1.8631265146724103,0.3795380007044937,0.3352833874653921
RXN0-6563_REV,-1.3929544130738705,1.8631265146724103,0.4158344985436016,0.3334074754378817
TAGAALDOL-RXN,1.0941899994451438,0.29141627415316823,1.2748680894201083,0.22864573611662475
RXN-20897,-0.9001177537782089,0.3521718788858047,-0.6667533627566065,0.12903062668355295
RXN0-7192,2.648332595130766,3.004879918644578,4.03057735770727,2.6680897177200147
RXN-9658,0.7061710535128839,1.057906526426093,1.8654133063223592,0.1704831806961016
ENOYL-ACP-REDUCT-NADH-RXN,0.7061710535128839,1.057906526426093,1.8786513309078947,0.15231609570057428
RXN0-947,-0.6989700043360187,0.0,-0.6989700043360187,0.0
RXN0-2142,0.8797693825288257,0.8514902961302014,1.9389327012482187,0.2545844358686729
RXN-9535,-1.0969100130080565,1.0,-1.0969100130080565,1.0
RXN-9514,0.8797693825288257,0.8514902961302014,1.9312235728336216,0.2623968134518182
RXN-11478,0.7061710535128839,1.057906526426093,1.8840502467532891,0.15026875812610013
RXN-11210,0.19773718613862606,0.983766955618772,1.4063104718400032,0.008729562371083818
RXN-15041,0.8266062568876719,0.04845500650402823,0.8566483609201694,0.038017885798739715
3.1.1.23-RXN,0.42488163663106704,1.0,0.4248816366310668,1.0
RXN-11193,0.9865857343763912,0.259923170852031,1.200170104834857,0.006694430007229774
2.8.1.6-RXN,-2.5790075977049436,3.722022397959038,-0.8668772946437855,3.3048540900088854
25-DIOXOVALERATE-DEHYDROGENASE-RXN,0.6098451827109698,0.7923175742527199,2.0658102687657145,0.37809094170892027
R345-RXN,0.6042738823270155,0.19824860165746627,0.8158051057358924,0.17060887619301773
RXN-11591,-1.9208187539523751,1.0,-1.9208187539523751,1.0
RXN-19249,0.1760800903944636,1.0422807256593272,2.2925913417844943,0.4565087858182882
RXN-19249_REV,0.1760800903944636,1.0422807256593272,2.2382452204605463,0.4507490262040342
RXNQT-4171,1.2383977989501784,0.6343402499179103,2.005114184324136,0.0627937802120564
RXN-17846,-1.3454715137784472,1.2978199403655148,-0.052392302558251086,0.11795826635653266
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN,0.9941018879526068,0.7414593785795299,2.3237466386063206,0.25460832124865695
RXNMETA-12671,1.5910646070264989,1.0,1.5910646070264998,1.0
SUCCINATE-DEHYDROGENASE-UBIQUINONE-RXN,2.1539385510116498,0.24606638391525695,2.3252682651095196,0.1743415699623128
3.4.11.18-RXN,0.23637881706976796,1.7564600730638444,2.7603730050865396,0.6335613101462707
RXN-16312,1.7559159795494486,0.2702808597668413,1.9575932506865932,0.0605655140189056
2.6.1.37-RXN,0.8692317197309762,1.0,0.8692317197309762,1.0
2.6.1.37-RXN_REV,0.9684829485539352,1.0,0.9684829485539356,1.0
RXN-12458,-1.0457574905606752,1.0,-1.045757490560675,1.0
R601-RXN,2.2608958248195616,0.13704418385247585,2.312972614683502,0.12676401810158178
R601-RXN_REV,1.4980515313394809,0.3225075297500757,1.77292340488332,0.21702896915300832
3.5.1.87-RXN,0.4930009708404533,1.2112626150412371,2.6465696985636424,0.43686404468886864
RXN0-7124,1.8325089127062364,1.0,1.8325089127062355,1.0
RXN0-6491,1.2944662261615931,1.0,1.294466226161593,1.0
DIHYDROOROTATE-DEHYDROGENASE-RXN,1.2944662261615931,1.0,1.294466226161593,1.0
LYSINE--TRNA-LIGASE-RXN,1.178441586715638,0.6529811022889221,1.6070362500449091,0.2383730109816998
RXN0-3501,1.8325089127062364,1.0,1.8325089127062355,1.0
LYSOPHOSPHOLIPASE-RXN,3.0889225300714394,0.1471504791203909,3.1998790113412268,0.1364091947006098
RXN0-6554,1.2944662261615931,1.0,1.294466226161593,1.0
RXN-11841,-3.0132282657337552,1.0,-3.013228265733755,1.0
LTAA-RXN,0.5502283530550941,1.0,0.5502283530550942,1.0
LTAA-RXN_REV,-1.3929544130738705,1.8631265146724103,0.44649853008347185,0.14722302479848093
LCYSDESULF-RXN,1.0791812460476249,1.0,1.0791812460476249,1.0
RXN-15745,1.5224442335063195,1.0,1.5224442335063202,1.0
TARTRATE-DEHYDROGENASE-RXN,-0.31605286924848786,1.0,-0.31605286924848786,1.0
TARTRATE-DEHYDROGENASE-RXN_REV,0.1765283746506367,0.7500784487430195,1.0767577869547598,0.4281338961468316
RXN0-6373,3.0356587025506414,0.5584046677687168,3.4164810616407526,0.3046136191041996
ACETYLGLUTKIN-RXN,1.6302789534942828,0.023897588383677837,1.6455734100598367,0.018362307287486543
ACETYLGLUTKIN-RXN_REV,1.6302789534942828,0.023897588383677837,1.6427056994537952,0.020412513696589016
RXN-16165,1.2945064952189054,0.1215734066915162,1.373734060217001,0.059586717857030874
PGPPHOSPHA-RXN,1.3802112417116061,1.0,1.380211241711606,1.0
GALACTITOL-2-DEHYDROGENASE-RXN,1.1433271299920464,1.0,1.1433271299920464,1.0
1.4.3.19-RXN,0.6127838567197355,1.0,0.6127838567197356,1.0
RXN-13179,0.146128035678238,1.0,0.14612803567823798,1.0
PHENYLALANINE--TRNA-LIGASE-RXN,1.1740355495399442,1.1248175268697629,1.7364443129748248,0.9741205528911998
ISOCITDEH-RXN,1.4668163609427851,0.4057603955384609,1.9607780259498884,0.12093319757827015
ISOCITDEH-RXN_REV,1.4668163609427851,0.4057603955384609,1.9649679692591129,0.12118607226890513
PCP4MONO-RXN,3.9684829485539352,1.0,3.9684829485539335,1.0
RXN-13158,1.2383977989501784,0.6343402499179103,1.9958374079478185,0.07161143111497482
RXN-12588,-0.4538369143484542,0.39848594480328015,-0.1252022670125656,0.13396565064368254
GLUTARYL-COA-DEHYDROGENASE-RXN,1.2041199826559248,0.0,1.2041199826559248,0.0
RXN0-1134,0.6613716802354929,1.5616299497049089,2.2372073116585187,0.7622998737182777
ISPH2-RXN,0.5304810565469162,0.037720667520078736,0.5546222837597667,0.028983614453995468
RXN-14126,0.5217275661602725,0.7610184350035828,1.0105763655812432,0.04823301279955505
RXN-12625,1.3671299358234987,1.3193874703047332,2.59736758449407,0.12608093511992507
ISOLEUCINE--TRNA-LIGASE-RXN,0.9604267480606296,0.2948457570426765,1.0901588811594072,0.26477083315144445
RXN0-5226,1.3671299358234987,1.3193874703047332,2.594414424239602,0.12782710490456015
RXN-7609,0.7507550120142498,1.339231320004147,2.8300943557258766,0.1842094089585218
NAG1P-URIDYLTRANS-RXN,-0.022276394711152253,1.0,-0.02227639471115226,1.0
RXN-16456,-2.3187587626244133,1.0,-2.3187587626244133,1.0
RXN0-4621,3.845098040014257,1.0,3.845098040014257,1.0
RXNQT-4168,1.2383977989501784,0.6343402499179103,2.0127355718020543,0.05294119906924838
GUANIDINOBUTYRASE-RXN,3.0051805125037805,1.0,3.0051805125037805,1.0
QUERCETIN-23-DIOXYGENASE-RXN,1.5005421906461103,0.10260218197407234,1.5538953252726282,0.08763932206130615
RXN0-2584,1.180257050998735,1.1618177202460236,2.3004365927705677,0.3764689587776162
RXN0-5293_NAD,1.4334114448776605,0.2573394316248234,1.6490468757381225,0.12865420135058095
RXN0-5293_NADP,0.6720978579357175,1.0,0.6720978579357174,1.0
RXN-2962_NAD,-0.19395036206777905,1.0413352298829353,1.3661390844901664,1.0804074925830018
RXN-2962_NADP,-0.19395036206777905,1.0413352298829353,1.202954600160223,1.1190234981871654
PYRROLINECARBREDUCT-RXN_NAD,2.654850090561394,1.0,2.654850090561394,1.0
PYRROLINECARBREDUCT-RXN_NADP,2.654850090561394,1.0,2.654850090561394,1.0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN_NAD,1.2576785748691846,1.0,1.257678574869185,1.0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN_NADP,1.5717088318086876,1.0,1.5717088318086871,1.0
GLUTAMATE-DEHYDROGENASE-NADP+-RXN_NADP_REV,1.5717088318086876,1.0,1.5717088318086871,1.0
RXN-14014_NAD,1.3222192947339193,1.0,1.3222192947339193,1.0
RXN-14014_NADP,1.3222192947339193,1.0,1.3222192947339193,1.0
R621-RXN_NAD,2.3725764475384503,0.4534983551623762,2.5721157238098957,0.4072405129159529
R621-RXN_NADP,2.3725764475384503,0.4534983551623762,2.6083955922228856,0.3873629940188943
1.5.1.34-RXN_NAD,1.3010299956639813,1.0,1.3010299956639813,1.0
1.5.1.34-RXN_NADP,1.3010299956639813,1.0,1.3010299956639813,1.0
NQOR-RXN_NADP,1.0605025392569436,0.4218788009893329,1.538666519415349,0.05211681373277327
ASNSYNA-RXN,0.4683473304121573,1.0,0.4683473304121574,1.0
HOMOSERKIN-RXN,1.2624510897304295,1.0,1.2624510897304295,1.0
SULFITE-REDUCT-RXN,1.8129133566428557,1.0,1.812913356642856,1.0
PREPHENATEDEHYDROG-RXN,1.7519139230104277,0.43745380448328597,2.191350218257506,0.097862996251024
ADENYLYLSULFKIN-RXN,0.32660625688767175,1.372363747448347,0.9578935807139116,1.2185477299173697
R01775,1.3802112417116061,1.0,1.380211241711606,1.0
R01775_REV,1.3802112417116061,1.0,1.380211241711606,1.0
ATPASE-RXN_copy1,-0.08385136648803289,1.0982946304025754,2.5918687254533244,0.1943932179559294
H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN,0.3494966564993663,0.7447616592542283,0.8793178781745417,0.3320928766620485
PANTOTHENATE-KIN-RXN,0.07374256880044901,0.32397065632272315,0.3230564156778485,0.013474410057094184
NAD-SYNTH-NH3-RXN,0.0,1.0,0.4518522288600952,0.10138414698311694
ABC-3-RXN,0.7724718316291229,1.444885142290801,2.5844048972245295,0.19451312706323504
ABC-4-RXN,0.7724718316291229,1.444885142290801,2.6022230228351693,0.14721142272145155
ABC-14-RXN,0.7724718316291229,1.444885142290801,2.617728822336906,0.06375018404209594
ABC-37-RXN,0.7724718316291229,1.444885142290801,2.576874832604351,0.23990901347390406
SIROHEME-FERROCHELAT-RXN,0.0,1.0,2.374080240365853,0.3975135678143011
DIMETHUROPORDEHYDROG-RXN,0.9854226068566764,1.076644300103353,3.6614601063345606,0.426587773432247
RXN-13403,-0.9499694033716848,1.8063889362285197,1.9861404238723137,0.5109577414183527
GLUTSEMIALDEHYDROG-RXN,0.964934540531684,1.1092753692122146,4.563278053918497,0.7019184234669806
RIBOFLAVINSYNDEAM-RXN,0.3722683520837414,1.31798103307029,2.611778053669356,0.12479097812845492
RIBOFLAVINSYNREDUC-RXN,1.1815475007179397,1.2482961081786057,5.774350159358994,0.18653402580600886
R07281,-0.34828017765450575,1.3457649260366729,1.5755549347916975,0.17517559664530138
FADSYN-RXN,0.4096911864210102,1.167472542837822,2.761712094220708,0.17729330944481558
UROGENDECARBOX-RXN,0.9514427400286868,1.2104262588901846,3.7758857417249327,0.1830763722152619
IMPCYCLOHYDROLASE-RXN,0.3587267166542672,1.359273848509647,2.756829061723764,0.08201166447336604
IMPCYCLOHYDROLASE-RXN_REV,0.3587267166542672,1.359273848509647,2.73217407035769,0.12161240879166114
R04560,0.3295601172677071,1.443776447758459,2.506197035206207,0.5197575968970418
R04560_REV,0.3295601172677071,1.443776447758459,2.432794613624668,0.5572810171193734
RXN-11667,1.3676535325817478,1.738420325469007,6.5851086712783236,0.19785509138923188
RXN-11667_REV,1.3676535325817478,1.738420325469007,6.599769506009754,0.1729029698945284
RXN-14273,1.367653532581748,1.738420325469007,6.556036446580343,0.2367247515368399
RXN-14273_REV,1.367653532581748,1.738420325469007,6.541525278707841,0.2526248941381625
RXN-12567,1.367653532581748,1.738420325469007,6.534244750295103,0.2599668629077477
RXN-12567_REV,1.367653532581748,1.738420325469007,6.556086335533318,0.23658916972454555
R04170,1.367653532581748,1.738420325469007,6.577828142865585,0.20867364499688293
R04170_REV,1.367653532581748,1.738420325469007,6.526864443976411,0.2671380155416756
R04746,1.367653532581748,1.738420325469007,6.577878031818561,0.20851461106415026
R04746_REV,1.367653532581748,1.738420325469007,6.548755918167603,0.24497620007248055
RXN-14272,1.367653532581748,1.738420325469007,6.556036446580343,0.2367247515368399
RXN-14272_REV,1.367653532581748,1.738420325469007,6.556036446580343,0.2367247515368399
ECOAH8,1.367653532581748,1.738420325469007,6.526864443976411,0.2671380155416756
ECOAH8_REV,1.367653532581748,1.738420325469007,6.548805807120581,0.24484667095674895
RXN-13616,1.367653532581748,1.738420325469007,6.5309182655052735,0.26841568310546615
RXN-13616_REV,1.367653532581748,1.738420325469007,6.534194861342126,0.2600860689496589
THI-P-SYN-RXN,0.0,1.0,2.9087117268844396,0.061170239505737266
RXN-14074,0.9814729557637404,1.2147382588345688,2.9386011424180114,0.072998743593679
RXN-14074_REV,0.9814729557637404,1.2147382588345688,2.9466592988915483,0.06454444636909014
ADENOSINE-KINASE-RXN,0.5056329929598232,1.0696476035571114,3.9694159123539823,8.881784197001252e-16
RXN0-382,0.5056329929598232,1.0696476035571114,3.94850288860073,0.04812173958626061
3-ISOPROPYLMALISOM-RXN,1.367653532581748,1.738420325469007,6.4094769801205755,0.35153984782875003
3-ISOPROPYLMALISOM-RXN_REV,1.367653532581748,1.738420325469007,6.3696554330997746,0.3586457740173813
RXN-8991,1.367653532581748,1.738420325469007,6.317892502864543,0.3783125444955522
RXN-8991_REV,1.367653532581748,1.738420325469007,6.359064013683523,0.3818873273181914
2TRANSKETO-RXN,1.359835482339888,1.0,1.359835482339888,1.0
2TRANSKETO-RXN_REV,1.2311241076774988,0.11718075537066194,1.2850272551480029,0.104047009193018
TKT1,0.09158016046754143,1.2280297128360478,1.9994326614154263,0.1697648564787746
TKT1_REV,1.1139433523068367,1.0,1.1139433523068367,1.0
RXN0-3543,0.7025449689281953,1.380360975180851,3.796979939147417,0.21444434552605954
DIHYDROXYMETVALDEHYDRAT-RXN,1.367653532581748,1.738420325469007,6.404080523927503,0.3504095306628803
DIHYDROXYISOVALDEHYDRAT-RXN,1.367653532581748,1.738420325469007,6.2962504902496255,0.3692769574386248
FRD3,1.4549023587203709,0.738005880829837,2.3074996592595847,0.38788874905475973
KDOTRANS-RXN,0.3801979669368381,0.9585964003443688,1.6971150040577117,0.05062799579299648
KDOTRANS2-RXN,0.3801979669368381,0.9585964003443688,1.7015302371372147,0.042699802911673836
LIPIDXSYNTHESIS-RXN,0.7025449689281953,1.380360975180851,3.784429047673516,0.2323252894728653
LIPIDADISACCHARIDESYNTH-RXN,1.029222445141445,1.0032436574653187,3.1884958803313186,0.2267117155932794
1.1.1.83-RXN,1.2944662261615931,1.0,1.294466226161593,1.0
P-PANTOCYSDECARB-RXN,0.9514427400286868,1.2104262588901846,3.769432364074859,0.17924598198798575
R00944,1.0884244810724792,1.2232495574277251,3.9526028621497993,0.1965456511818356
PGLUCONDEHYDRAT-RXN,1.367653532581748,1.738420325469007,6.423439425980014,0.3485145958103898
R07411,-0.03938399657102778,0.4117466325402785,0.33124854179568497,0.12761186293889498
AGMATIN-RXN,0.4506482175422736,1.1169110263435356,1.2387380138220865,0.6421168929185183
ARGSUCCINSYN-RXN,0.3768868925998611,1.4748413603253312,4.988940648209161,1.522340492243755
N-ACETYLGLUTPREDUCT-RXN,2.5185139398778875,1.0,2.5185139398778884,1.0
N-ACETYLGLUTPREDUCT-RXN_REV,0.964934540531684,1.1092753692122146,4.573142132275508,0.6430325869562383
MALONYL-ACPDECARBOX-RXN,-1.0969100130080565,1.0,-1.0969100130080565,1.0
3OAS100,-1.0969100130080565,1.0,-1.0969100130080565,1.0
3OAS60,-1.0969100130080565,1.0,-1.0969100130080565,1.0
3OAS120,-1.0969100130080565,1.0,-1.0969100130080565,1.0
3OAS80,-1.0969100130080565,1.0,-1.0969100130080565,1.0
3OAS160,-1.0969100130080565,1.0,-1.0969100130080565,1.0
3OAS140,-1.0969100130080565,1.0,-1.0969100130080565,1.0
2-OCTAPRENYL-6-OHPHENOL-METHY-RXN,-0.9499694033716848,1.8063889362285197,1.9268659159835675,0.5042567411075655
DHHB-METHYLTRANSFER-RXN,-0.9499694033716848,1.8063889362285197,1.9695947849913753,0.5423616435169158
3-OCTAPRENYL-4-OHBENZOATE-DECARBOX-RXN,0.9514427400286868,1.2104262588901846,3.7925456450060766,0.16836485253556566
3.1.3.68-RXN,0.9256895173517816,1.414702113072544,5.839647256180798,1.1145297628658737
3.1.3.74-RXN,0.9256895173517816,1.414702113072544,5.9720649407552155,1.0674152517853257
RXN66-526,1.202459423829758,0.7747485662068809,2.027537486296071,0.0335352700901619
2.7.1.148-RXN,0.5056329929598232,1.0696476035571114,3.9456603904457404,0.058041712839041325
SADT2,0.4096911864210102,1.167472542837822,2.7783266137284546,0.16732511380364387
MANNONOXIDOREDUCT-RXN,1.1815475007179397,1.2482961081786057,5.7625854539713375,0.2204071107391344
MANNONOXIDOREDUCT-RXN_REV,1.1815475007179397,1.2482961081786057,5.78284444312364,0.17176549065657282
AACPS7,0.7818908291337184,1.137255159968157,3.3998743289825937,0.69245972176826
AACPS9,0.7818908291337184,1.137255159968157,3.408833584750835,0.6937704921899334
2AGPEAT180,0.26907368093494916,1.4920702347034107,6.147730499199485,0.7638118396056419
2AGPEAT160,0.26907368093494916,1.4920702347034107,6.235319862476432,0.7366391968868683
RIBAZOLEPHOSPHAT-RXN,0.9256895173517816,1.414702113072544,5.953178176126312,1.1241018780642718
RXN0-4342,0.4096911864210102,1.167472542837822,2.7600571938964724,0.17003446902821828
UDPNACETYLMURAMATEDEHYDROG-RXN,0.9854226068566764,1.076644300103353,3.690973538883351,0.32989091055845476
R09750,1.4234511901931102,0.9046772062935616,3.6183284486091782,0.0054228190937385175
4OHBENZOATE-OCTAPRENYLTRANSFER-RXN,0.0,1.0,2.9038225365285872,0.07033877567052342
THIAZOLSYN3-RXN,0.5056329929598232,1.0696476035571114,3.946493086743161,0.0509151260891442
ARGININE-N-SUCCINYLTRANSFERASE-RXN,0.24945727292023825,0.9646258474836572,1.124817412943539,0.7708375573794726
SUCCGLUDESUCC-RXN,1.0884244810724792,1.2232495574277251,3.918507022132104,0.1995822361510552
GSPSYN-RXN,-0.5986869692030495,0.8616480096741718,0.7462388558620344,0.08264276735747791
GUANINE-DEAMINASE-RXN,1.1172586417563433,0.5987447018784561,1.464530568845848,0.4877472979761784
FRUK,0.5056329929598232,1.0696476035571114,3.9559116611093774,0.045209150601644134
ADCLY-RXN,0.44211608242911415,1.070798729747399,2.6587842276471068,0.17313818339921874
5.1.3.20-RXN,1.7380555501832329,1.4742524237151442,4.622283234415963,0.2729302696523116
DMPPS,0.8429092479768241,0.9916792611958182,2.6152779198544662,0.4949277567997326
IPDPS,0.8429092479768241,0.9916792611958182,2.6591729284366377,0.5126148446835639
DHDPRy,0.9854226068566764,1.076644300103353,3.6080270354612316,0.4504893159782543
R00844,1.1815475007179397,1.2482961081786057,5.80917037511227,0.1477486080246788
R00844_REV,1.1815475007179397,1.2482961081786057,5.755275721037183,0.2478312157541443
ACCOAL,0.7818908291337184,1.137255159968157,3.3637493627089294,0.7204333257464443
UDP-NACMURALA-GLU-LIG-RXN,0.6195643103476277,1.0872208858691204,3.8532872827722167,0.30195964175795276
UREIDOGLYCOLATE-HYDROLASE-RXN,0.9356581106198476,1.304652563981043,3.9193614396337337,0.2031830868309478
RXN-10040,0.1311517032995652,1.0254003949708137,3.535003398704674,0.6527877098887883
MHPHYDROXY-RXN,0.1311517032995652,1.0254003949708137,3.4482431298336955,0.6997923234286519
UGMDDS,0.6195643103476277,1.0872208858691204,3.8494972890127683,0.3054729686422915
THI-P-KIN-RXN,0.9814729557637404,1.2147382588345688,2.8815272783027517,0.09956922471673588
ARGSUCCINLYA-RXN,0.0,1.0,0.10392801253226028,0.2780235605577834
ARGSUCCINLYA-RXN_REV,-0.3047842372343811,0.5174225430783876,0.11687546124986198,0.2336224682677044
GLUTKIN-RXN,2.3804066446972993,0.9162787984828664,3.5366499592244316,0.05824597954988981
DETHIOBIOTIN-SYN-RXN,0.0,1.0,2.9558532552286447,0.9442211194157492
PRPPAMIDOTRANS-RXN,0.3990343008015533,0.8069535355420752,1.5580933513202933,0.7038631317860059
RXN-13854,-0.7321371385829609,0.35264022310491816,0.024853042983338732,0.0012880313961417973
3.1.4.44-RXN_copy1,-0.00874011903106877,1.4043037430580594,2.8008839151509943,0.31893436193669294
3.1.4.44-RXN_copy2,-0.00874011903106877,1.4043037430580594,2.7691915143375336,0.32823926435900497
SUCCGLUALDDEHYD-RXN,0.964934540531684,1.1092753692122146,4.637969527011256,0.6117448505556655
GLYRIBONUCSYN-RXN,0.3768868925998611,1.4748413603253312,5.011883978006872,1.50953620630776
GLYRIBONUCSYN-RXN_REV,0.3768868925998611,1.4748413603253312,5.0604104362529005,1.4510074926705945
MANNPGUANYLTRANGDP-RXN,0.4096911864210102,1.167472542837822,2.772694038943514,0.16990678464953327
GLYCEROL-2-PHOSPHATASE-RXN,-0.7447274948966941,1.0,-0.7447274948966939,1.0
UDPMANNACADEHYDROG-RXN,1.1815475007179397,1.2482961081786057,5.809284909576924,0.13589104910468036
ABC-7-RXN,0.7724718316291229,1.444885142290801,2.5842925227032354,0.2006805286434493
ABC-70-RXN,0.7724718316291229,1.444885142290801,2.5974316267422815,0.15721189205764788
ABC-19-RXN,0.7724718316291229,1.444885142290801,2.602877395441474,0.1492505448887662
TRANS-RXN-242B,0.7724718316291229,1.444885142290801,2.6078962845244034,0.07053072574769083
TRANS-RXN-298,0.7724718316291229,1.444885142290801,2.5910876922088186,0.15077657544636158
TRANS-RXN0-222,0.7724718316291229,1.444885142290801,2.6144119982354916,0.0675720713440193
ABC-13-RXN,0.7724718316291229,1.444885142290801,2.6188522618816648,0.05232474710451175
TRANS-RXN-265,0.7724718316291229,1.444885142290801,2.6062993573708377,0.07914142227174817
DIHYDROFOLATESYNTH-RXN,2.0383232973390983,1.6578904410391109,3.848094243518743,0.3359957155925693
RXN0-3,0.7724718316291229,1.444885142290801,2.592628235887579,0.1510718144829576
SAICARSYN-RXN,0.6195643103476277,1.0872208858691204,3.8519897690720057,0.3018312734979535
RXN-9772,0.98394998880193,0.6536416676926601,1.622261256635101,0.35285133405769814
R01220,1.4234511901931102,0.9046772062935616,3.4916095098780686,0.31056274588783817
R01220_REV,1.4234511901931102,0.9046772062935616,3.4824724020966733,0.3182714884245911
R01655,0.3722683520837414,1.31798103307029,2.6111381516665757,0.1274061077061628
R01655_REV,0.3722683520837414,1.31798103307029,2.6182584787840484,0.13170728716537414
